"brand","category","ready_file","source_copy","original_source","status","notes"
"01_megacoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0021-2_28.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_28.jpg","classified","브랜드 월사인과 좌석"
"01_megacoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\01_exterior_signage\01_megacoffee_01_exterior_signage_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0022-2_29.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_29.jpg","classified","외부 코너 매장 전경"
"01_megacoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_009.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0023-2_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_3.jpg","classified","좌석 공간 넓은 컷"
"01_megacoffee","99_review_needed","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\99_review_needed\01_megacoffee_99_review_needed_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\09-caution-unusable\megacoffee-0024-2_30.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_30.jpg","classified","인물 홍보물이 크게 노출됨"
"01_megacoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\01_exterior_signage\01_megacoffee_01_exterior_signage_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0025-2_31.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_31.jpg","classified","야간 외부 간판"
"01_megacoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_010.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0026-2_32.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_32.jpg","classified","내부 좌석과 카운터 방향"
"01_megacoffee","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\05_food_drink_menu\01_megacoffee_05_food_drink_menu_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\05-food-drink-menu\megacoffee-0027-2_33.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_33.jpg","classified","음료 2종"
"01_megacoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_011.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0028-2_4.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_4.jpg","classified","좌석과 내부 분위기"
"01_megacoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_012.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0029-2_5.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_5.jpg","classified","좌석과 브랜드 월사인"
"01_megacoffee","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\06_menu_promotion\01_megacoffee_06_menu_promotion_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\06-menu-promotion\megacoffee-0030-2_6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_6.jpg","classified","MEGA SIZE 홍보 문구"
"01_megacoffee","99_review_needed","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\99_review_needed\01_megacoffee_99_review_needed_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\09-caution-unusable\megacoffee-0031-2_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_7.jpg","classified","인물 홍보물이 크게 노출됨"
"01_megacoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\01_exterior_signage\01_megacoffee_01_exterior_signage_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0032-2_8.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_8.jpg","classified","출입구와 외부 홍보물"
"01_megacoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\01_exterior_signage\01_megacoffee_01_exterior_signage_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0033-2_9.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_9.jpg","classified","야간 출입구 전경"
"01_megacoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\01_exterior_signage\01_megacoffee_01_exterior_signage_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0034-4_1.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_1.jpg","classified","출입구와 유리문"
"01_megacoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\01_exterior_signage\01_megacoffee_01_exterior_signage_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0035-4_10.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_10.jpg","classified","외부 간판과 입구"
"01_megacoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_013.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0036-4_11.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_11.jpg","classified","좌석 공간"
"01_megacoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_014.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0037-4_12.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_12.jpg","classified","좌석과 브랜드 월사인"
"01_megacoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_015.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0038-4_13.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_13.jpg","classified","내부 좌석과 카운터 방향"
"01_megacoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\03_counter_kiosk_order\01_megacoffee_03_counter_kiosk_order_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0039-4_14.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_14.jpg","classified","카운터와 제조 동선"
"01_megacoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\03_counter_kiosk_order\01_megacoffee_03_counter_kiosk_order_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0040-4_15.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_15.jpg","classified","카운터와 주문 동선"
"01_megacoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_016.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0041-4_16.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_16.jpg","classified","좌석과 브랜드 월사인"
"01_megacoffee","99_review_needed","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\99_review_needed\01_megacoffee_99_review_needed_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\09-caution-unusable\megacoffee-0042-4_17.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_17.jpg","classified","인물 홍보물이 크게 노출됨"
"01_megacoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\01_exterior_signage\01_megacoffee_01_exterior_signage_009.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0043-4_18.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_18.jpg","classified","야간 외부 간판과 출입구"
"01_megacoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\03_counter_kiosk_order\01_megacoffee_03_counter_kiosk_order_009.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0044-4_19.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_19.jpg","classified","키오스크와 카운터"
"01_megacoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\03_counter_kiosk_order\01_megacoffee_03_counter_kiosk_order_010.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0045-4_2.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_2.jpg","classified","카운터와 좌석 동선"
"01_megacoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_017.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0046-4_20.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_20.jpg","classified","좌석 공간"
"01_megacoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\01_exterior_signage\01_megacoffee_01_exterior_signage_010.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0047-4_21.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_21.jpg","classified","외부 출입구와 간판"
"01_megacoffee","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\06_menu_promotion\01_megacoffee_06_menu_promotion_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\06-menu-promotion\megacoffee-0048-4_22.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_22.jpg","classified","프로모션 및 메뉴 홍보물"
"01_megacoffee","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\05_food_drink_menu\01_megacoffee_05_food_drink_menu_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\05-food-drink-menu\megacoffee-0049-4_23.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_23.jpg","classified","음료와 디저트"
"01_megacoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\03_counter_kiosk_order\01_megacoffee_03_counter_kiosk_order_011.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0050-4_24.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_24.jpg","classified","쇼케이스와 픽업 동선"
"01_megacoffee","07_street_trade_area","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\07_street_trade_area\01_megacoffee_07_street_trade_area_001.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\07-street-trade-area\megacoffee-0051-4_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_3.jpg","classified","출입구에서 보이는 외부 동선"
"01_megacoffee","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\05_food_drink_menu\01_megacoffee_05_food_drink_menu_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\05-food-drink-menu\megacoffee-0052-4_4.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_4.jpg","classified","테이크아웃 컵 제품컷"
"01_megacoffee","04_kitchen_equipment","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\04_kitchen_equipment\01_megacoffee_04_kitchen_equipment_001.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\04-kitchen-equipment\megacoffee-0053-4_5.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_5.jpg","classified","제조 설비와 작업 공간"
"01_megacoffee","99_review_needed","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\99_review_needed\01_megacoffee_99_review_needed_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\09-caution-unusable\megacoffee-0054-4_6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_6.jpg","classified","인물 홍보물이 크게 노출됨"
"01_megacoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\03_counter_kiosk_order\01_megacoffee_03_counter_kiosk_order_012.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0055-4_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_7.jpg","classified","카운터 장비와 주문 공간"
"01_megacoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_018.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0056-4_8.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_8.jpg","classified","좌석과 카운터 방향"
"01_megacoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\01_exterior_signage\01_megacoffee_01_exterior_signage_011.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0057-4_9.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_9.jpg","classified","외부 간판과 입구"
"01_megacoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_019.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0058-4월_1.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_1.jpeg","classified","넓은 좌석 공간"
"01_megacoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\01_exterior_signage\01_megacoffee_01_exterior_signage_012.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0059-4월_10.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_10.jpeg","classified","외부 전면 간판"
"01_megacoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\02_interior_seating\01_megacoffee_02_interior_seating_020.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0060-4월_11.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_11.jpeg","classified","좌석과 매장 내부"
"01_megacoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\03_counter_kiosk_order\01_megacoffee_03_counter_kiosk_order_013.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0061-4월_12.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_12.jpeg","classified","카운터와 메뉴보드"
"01_megacoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\01_exterior_signage\01_megacoffee_01_exterior_signage_013.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0062-4월_13.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_13.jpeg","classified","외부 전면과 출입구"
"01_megacoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\01_megacoffee\01_exterior_signage\01_megacoffee_01_exterior_signage_014.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0063-4월_14.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_14.jpeg","classified","외부 출입구 디테일"
