"brand","category","ready_file","source_copy","original_source","status","notes"
"08_paris-baguette","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\02_interior_seating\08_paris-baguette_02_interior_seating_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0019-1_26.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_26.jpg","classified","cafe seating area"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_014.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0020-1_27.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_27.jpg","classified","sandwich showcase"
"08_paris-baguette","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\01_exterior_signage\08_paris-baguette_01_exterior_signage_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0021-1_28.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_28.jpg","classified","exterior storefront sign at night"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_015.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0022-1_29.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_29.jpg","classified","bread shelf display"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_016.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0023-1_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_3.jpg","classified","cake showcase"
"08_paris-baguette","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\02_interior_seating\08_paris-baguette_02_interior_seating_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0024-1_30.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_30.jpg","classified","cafe seating and bakery display context"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_017.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0025-1_31.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_31.jpg","classified","bakery product showcase"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_018.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0026-1_32.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_32.jpg","classified","bakery aisle display"
"08_paris-baguette","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\01_exterior_signage\08_paris-baguette_01_exterior_signage_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0027-1_33.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_33.jpg","classified","exterior sign closeup"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_019.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0028-1_34.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_34.jpg","classified","cake showcase"
"08_paris-baguette","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\01_exterior_signage\08_paris-baguette_01_exterior_signage_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0029-1_35.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_35.jpg","classified","exterior storefront sign"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_020.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0030-1_36.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_36.jpg","classified","bakery showcase"
"08_paris-baguette","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\01_exterior_signage\08_paris-baguette_01_exterior_signage_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0031-1_37.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_37.jpg","classified","exterior entrance and promotion stand"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_021.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0032-1_38.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_38.jpg","classified","bakery product display"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_022.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0033-1_39.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_39.jpg","classified","bakery display and store context"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_023.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0034-1_4.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_4.jpg","classified","sandwich showcase"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_024.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0035-1_40.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_40.jpg","classified","bakery product display"
"08_paris-baguette","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\01_exterior_signage\08_paris-baguette_01_exterior_signage_009.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0036-1_41.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_41.jpg","classified","exterior storefront sign"
"08_paris-baguette","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\01_exterior_signage\08_paris-baguette_01_exterior_signage_010.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0037-1_42.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_42.jpg","classified","exterior brand sign and entrance"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_025.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0038-1_43.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_43.jpg","classified","bakery interior product display"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_026.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0039-1_44.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_44.jpg","classified","bread product display"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_027.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0040-1_45.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_45.jpg","classified","bakery product display"
"08_paris-baguette","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\06_menu_promotion\08_paris-baguette_06_menu_promotion_001.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0041-1_46.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_46.jpg","classified","promotion poster material"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_028.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0042-1_47.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_47.jpg","classified","bakery product display"
"08_paris-baguette","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\02_interior_seating\08_paris-baguette_02_interior_seating_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0043-1_48.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_48.jpg","classified","cafe seating area"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_029.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0044-1_49.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_49.jpg","classified","bakery showcase and interior"
"08_paris-baguette","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\01_exterior_signage\08_paris-baguette_01_exterior_signage_011.png","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0045-1_5.png","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_5.png","classified","exterior entrance promotion"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_030.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0046-1_6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_6.jpg","classified","bakery and cake showcase"
"08_paris-baguette","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\01_exterior_signage\08_paris-baguette_01_exterior_signage_012.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0047-1_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_7.jpg","classified","exterior storefront promotion"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_031.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0048-1_8.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_8.jpg","classified","bakery product display"
"08_paris-baguette","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\01_exterior_signage\08_paris-baguette_01_exterior_signage_013.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0049-1_9.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_9.jpg","classified","exterior entrance and display"
"08_paris-baguette","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\01_exterior_signage\08_paris-baguette_01_exterior_signage_014.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0050-2_1.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_1.jpg","classified","exterior sign closeup"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_032.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0051-2_10.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_10.jpg","classified","sandwich showcase"
"08_paris-baguette","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\02_interior_seating\08_paris-baguette_02_interior_seating_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0052-2_11.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_11.jpg","classified","cafe seating area"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_033.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0053-2_12.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_12.jpg","classified","bakery display table"
"08_paris-baguette","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\01_exterior_signage\08_paris-baguette_01_exterior_signage_015.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0054-2_13.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_13.jpg","classified","exterior storefront sign"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_034.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0055-2_14.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_14.jpg","classified","bread shelf display"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_035.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0056-2_15.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_15.jpg","classified","bakery display and store aisle"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_036.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0057-2_16.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_16.jpg","classified","bakery display and store context"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_037.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0058-2_17.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_17.jpg","classified","bakery product display"
"08_paris-baguette","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\01_exterior_signage\08_paris-baguette_01_exterior_signage_016.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0059-2_18.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_18.jpg","classified","exterior entrance"
"08_paris-baguette","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_038.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0060-2_2.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_2.jpg","classified","bakery display table"
"08_paris-baguette","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\02_interior_seating\08_paris-baguette_02_interior_seating_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\08-reference-uncategorized\paris-baguette-0061-2_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_3.jpg","classified","cafe seating area"
