"brand","status","category","copied_filename","source_path","working_path","original_last_write_time","original_size_bytes","notes"
"megacoffee","classified","03-counter-kiosk-order","megacoffee-0011-2_19.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_19.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0011-2_19.jpg","2026-04-16T12:04:00","338200","픽업 동선과 카운터"
"megacoffee","classified","03-counter-kiosk-order","megacoffee-0012-2_2.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_2.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0012-2_2.jpg","2026-04-16T11:09:29","509142","좌석에서 보이는 카운터와 메뉴보드"
"megacoffee","classified","02-interior-seating","megacoffee-0013-2_20.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_20.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0013-2_20.jpg","2026-04-16T12:04:43","298869","좌석과 벽면 그래픽"
"megacoffee","classified","02-interior-seating","megacoffee-0014-2_21.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_21.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0014-2_21.jpg","2026-04-16T12:04:53","294543","좌석 공간"
"megacoffee","classified","09-caution-unusable","megacoffee-0015-2_22.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_22.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\09-caution-unusable\megacoffee-0015-2_22.jpg","2026-04-16T12:05:07","260502","인물 홍보물이 크게 노출됨"
"megacoffee","classified","05-food-drink-menu","megacoffee-0016-2_23.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_23.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\05-food-drink-menu\megacoffee-0016-2_23.jpg","2026-04-16T12:05:45","213755","음료 2종"
"megacoffee","classified","02-interior-seating","megacoffee-0017-2_24.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_24.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0017-2_24.jpg","2026-04-16T12:05:55","324373","내부 진열과 벽면"
"megacoffee","classified","03-counter-kiosk-order","megacoffee-0018-2_25.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_25.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0018-2_25.jpg","2026-04-16T12:06:29","366014","카운터와 좌석 동선"
"megacoffee","classified","05-food-drink-menu","megacoffee-0019-2_26.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_26.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\05-food-drink-menu\megacoffee-0019-2_26.jpg","2026-04-16T12:07:22","349266","음료와 디저트 컷"
"megacoffee","classified","01-exterior-signage","megacoffee-0020-2_27.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_27.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0020-2_27.jpg","2026-04-16T12:07:32","343933","외부 전면 간판"
"megacoffee","classified","02-interior-seating","megacoffee-0021-2_28.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_28.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0021-2_28.jpg","2026-04-16T12:07:58","245962","브랜드 월사인과 좌석"
"megacoffee","classified","01-exterior-signage","megacoffee-0022-2_29.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_29.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0022-2_29.jpg","2026-04-16T12:08:26","313858","외부 코너 매장 전경"
"megacoffee","classified","02-interior-seating","megacoffee-0023-2_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_3.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0023-2_3.jpg","2026-04-16T11:12:18","366976","좌석 공간 넓은 컷"
"megacoffee","classified","09-caution-unusable","megacoffee-0024-2_30.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_30.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\09-caution-unusable\megacoffee-0024-2_30.jpg","2026-04-16T12:08:41","377802","인물 홍보물이 크게 노출됨"
"megacoffee","classified","01-exterior-signage","megacoffee-0025-2_31.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_31.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0025-2_31.jpg","2026-04-16T12:09:03","120557","야간 외부 간판"
"megacoffee","classified","02-interior-seating","megacoffee-0026-2_32.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_32.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0026-2_32.jpg","2026-04-16T12:09:19","420931","내부 좌석과 카운터 방향"
"megacoffee","classified","05-food-drink-menu","megacoffee-0027-2_33.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_33.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\05-food-drink-menu\megacoffee-0027-2_33.jpg","2026-04-16T12:09:28","212037","음료 2종"
"megacoffee","classified","02-interior-seating","megacoffee-0028-2_4.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_4.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0028-2_4.jpg","2026-04-16T11:12:48","360611","좌석과 내부 분위기"
"megacoffee","classified","02-interior-seating","megacoffee-0029-2_5.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_5.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0029-2_5.jpg","2026-04-16T11:13:28","424210","좌석과 브랜드 월사인"
"megacoffee","classified","06-menu-promotion","megacoffee-0030-2_6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_6.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\06-menu-promotion\megacoffee-0030-2_6.jpg","2026-04-16T11:13:38","344257","MEGA SIZE 홍보 문구"
"megacoffee","classified","09-caution-unusable","megacoffee-0031-2_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_7.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\09-caution-unusable\megacoffee-0031-2_7.jpg","2026-04-16T11:14:06","400060","인물 홍보물이 크게 노출됨"
"megacoffee","classified","01-exterior-signage","megacoffee-0032-2_8.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_8.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0032-2_8.jpg","2026-04-16T11:14:17","467840","출입구와 외부 홍보물"
"megacoffee","classified","01-exterior-signage","megacoffee-0033-2_9.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\2_9.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0033-2_9.jpg","2026-04-16T11:14:51","340944","야간 출입구 전경"
"megacoffee","classified","01-exterior-signage","megacoffee-0034-4_1.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_1.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0034-4_1.jpg","2026-04-14T12:54:38","321035","출입구와 유리문"
"megacoffee","classified","01-exterior-signage","megacoffee-0035-4_10.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_10.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0035-4_10.jpg","2026-04-14T12:57:00","323034","외부 간판과 입구"
"megacoffee","classified","02-interior-seating","megacoffee-0036-4_11.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_11.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0036-4_11.jpg","2026-04-14T12:57:14","339653","좌석 공간"
"megacoffee","classified","02-interior-seating","megacoffee-0037-4_12.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_12.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0037-4_12.jpg","2026-04-14T12:57:24","223266","좌석과 브랜드 월사인"
"megacoffee","classified","02-interior-seating","megacoffee-0038-4_13.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_13.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0038-4_13.jpg","2026-04-14T12:57:50","297622","내부 좌석과 카운터 방향"
"megacoffee","classified","03-counter-kiosk-order","megacoffee-0039-4_14.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_14.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0039-4_14.jpg","2026-04-14T12:58:16","322410","카운터와 제조 동선"
"megacoffee","classified","03-counter-kiosk-order","megacoffee-0040-4_15.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_15.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0040-4_15.jpg","2026-04-14T12:58:27","329948","카운터와 주문 동선"
"megacoffee","classified","02-interior-seating","megacoffee-0041-4_16.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_16.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0041-4_16.jpg","2026-04-14T12:58:41","303008","좌석과 브랜드 월사인"
"megacoffee","classified","09-caution-unusable","megacoffee-0042-4_17.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_17.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\09-caution-unusable\megacoffee-0042-4_17.jpg","2026-04-14T12:58:56","374438","인물 홍보물이 크게 노출됨"
"megacoffee","classified","01-exterior-signage","megacoffee-0043-4_18.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_18.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0043-4_18.jpg","2026-04-14T12:59:05","516390","야간 외부 간판과 출입구"
"megacoffee","classified","03-counter-kiosk-order","megacoffee-0044-4_19.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_19.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0044-4_19.jpg","2026-04-14T12:59:58","350326","키오스크와 카운터"
"megacoffee","classified","03-counter-kiosk-order","megacoffee-0045-4_2.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_2.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0045-4_2.jpg","2026-04-14T12:54:49","316351","카운터와 좌석 동선"
"megacoffee","classified","02-interior-seating","megacoffee-0046-4_20.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_20.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0046-4_20.jpg","2026-04-14T13:00:18","288600","좌석 공간"
"megacoffee","classified","01-exterior-signage","megacoffee-0047-4_21.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_21.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0047-4_21.jpg","2026-04-14T13:01:14","336924","외부 출입구와 간판"
"megacoffee","classified","06-menu-promotion","megacoffee-0048-4_22.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_22.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\06-menu-promotion\megacoffee-0048-4_22.jpg","2026-04-14T13:01:35","320205","프로모션 및 메뉴 홍보물"
"megacoffee","classified","05-food-drink-menu","megacoffee-0049-4_23.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_23.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\05-food-drink-menu\megacoffee-0049-4_23.jpg","2026-04-14T13:02:11","235896","음료와 디저트"
"megacoffee","classified","03-counter-kiosk-order","megacoffee-0050-4_24.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_24.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0050-4_24.jpg","2026-04-14T13:02:59","352730","쇼케이스와 픽업 동선"
"megacoffee","classified","07-street-trade-area","megacoffee-0051-4_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_3.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\07-street-trade-area\megacoffee-0051-4_3.jpg","2026-04-14T12:55:00","400892","출입구에서 보이는 외부 동선"
"megacoffee","classified","05-food-drink-menu","megacoffee-0052-4_4.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_4.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\05-food-drink-menu\megacoffee-0052-4_4.jpg","2026-04-14T12:55:11","217343","테이크아웃 컵 제품컷"
"megacoffee","classified","04-kitchen-equipment","megacoffee-0053-4_5.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_5.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\04-kitchen-equipment\megacoffee-0053-4_5.jpg","2026-04-14T12:55:28","368733","제조 설비와 작업 공간"
"megacoffee","classified","09-caution-unusable","megacoffee-0054-4_6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_6.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\09-caution-unusable\megacoffee-0054-4_6.jpg","2026-04-14T12:55:50","340027","인물 홍보물이 크게 노출됨"
"megacoffee","classified","03-counter-kiosk-order","megacoffee-0055-4_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_7.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0055-4_7.jpg","2026-04-14T12:56:06","311542","카운터 장비와 주문 공간"
"megacoffee","classified","02-interior-seating","megacoffee-0056-4_8.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_8.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0056-4_8.jpg","2026-04-14T12:56:31","202737","좌석과 카운터 방향"
"megacoffee","classified","01-exterior-signage","megacoffee-0057-4_9.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4_9.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0057-4_9.jpg","2026-04-14T12:56:41","275753","외부 간판과 입구"
"megacoffee","classified","02-interior-seating","megacoffee-0058-4월_1.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_1.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0058-4월_1.jpeg","2026-04-27T17:18:43","301852","넓은 좌석 공간"
"megacoffee","classified","01-exterior-signage","megacoffee-0059-4월_10.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_10.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0059-4월_10.jpeg","2026-04-30T16:11:40","170267","외부 전면 간판"
"megacoffee","classified","02-interior-seating","megacoffee-0060-4월_11.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_11.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0060-4월_11.jpeg","2026-04-30T16:11:50","295576","좌석과 매장 내부"
"megacoffee","classified","03-counter-kiosk-order","megacoffee-0061-4월_12.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_12.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0061-4월_12.jpeg","2026-04-30T16:11:58","301874","카운터와 메뉴보드"
"megacoffee","classified","01-exterior-signage","megacoffee-0062-4월_13.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_13.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0062-4월_13.jpeg","2026-04-30T16:15:03","361409","외부 전면과 출입구"
"megacoffee","classified","01-exterior-signage","megacoffee-0063-4월_14.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_14.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0063-4월_14.jpeg","2026-04-30T16:15:20","503376","외부 출입구 디테일"
"megacoffee","classified","02-interior-seating","megacoffee-0064-4월_15.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_15.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0064-4월_15.jpeg","2026-04-30T16:16:24","189990","좌석 디테일"
"megacoffee","classified","02-interior-seating","megacoffee-0065-4월_16.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_16.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0065-4월_16.jpeg","2026-04-30T16:16:33","273312","출입구 방향 좌석"
"megacoffee","classified","05-food-drink-menu","megacoffee-0066-4월_17.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_17.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\05-food-drink-menu\megacoffee-0066-4월_17.jpeg","2026-04-30T16:16:44","205523","음료 제품컷"
"megacoffee","classified","02-interior-seating","megacoffee-0067-4월_18.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_18.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0067-4월_18.jpeg","2026-04-30T16:19:12","377996","출입구와 내부 좌석"
"megacoffee","classified","05-food-drink-menu","megacoffee-0068-4월_19.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_19.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\05-food-drink-menu\megacoffee-0068-4월_19.jpeg","2026-04-30T17:09:57","247275","머그컵 제품컷"
"megacoffee","classified","01-exterior-signage","megacoffee-0069-4월_2.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_2.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0069-4월_2.jpeg","2026-04-27T17:18:54","390407","정면 외부 간판"
"megacoffee","classified","02-interior-seating","megacoffee-0070-4월_20.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_20.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0070-4월_20.jpeg","2026-04-30T17:10:25","275017","좌석과 브랜드 월사인"
"megacoffee","classified","06-menu-promotion","megacoffee-0071-4월_21.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_21.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\06-menu-promotion\megacoffee-0071-4월_21.jpeg","2026-04-30T17:10:35","399255","진열대와 프로모션 홍보물"
"megacoffee","classified","01-exterior-signage","megacoffee-0072-4월_22.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_22.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0072-4월_22.jpeg","2026-04-30T17:15:07","380692","외부 출입구와 간판"
"megacoffee","classified","06-menu-promotion","megacoffee-0073-4월_3.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_3.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\06-menu-promotion\megacoffee-0073-4월_3.jpeg","2026-04-27T17:19:26","223932","벽면 제품 홍보 포스터"
"megacoffee","classified","03-counter-kiosk-order","megacoffee-0074-4월_4.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_4.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0074-4월_4.jpeg","2026-04-29T14:40:41","299643","카운터와 메뉴보드"
"megacoffee","classified","03-counter-kiosk-order","megacoffee-0075-4월_5.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_5.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\03-counter-kiosk-order\megacoffee-0075-4월_5.jpeg","2026-04-30T16:10:55","324528","주문 동선과 매장 내부"
"megacoffee","classified","02-interior-seating","megacoffee-0076-4월_6.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_6.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0076-4월_6.jpeg","2026-04-30T16:11:04","234099","좌석 공간"
"megacoffee","classified","02-interior-seating","megacoffee-0077-4월_7.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_7.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0077-4월_7.jpeg","2026-04-30T16:11:11","218786","좌석 공간 넓은 컷"
"megacoffee","classified","02-interior-seating","megacoffee-0078-4월_8.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_8.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\02-interior-seating\megacoffee-0078-4월_8.jpeg","2026-04-30T16:11:22","309945","좌석과 출입구 방향"
"megacoffee","classified","09-caution-unusable","megacoffee-0079-4월_9.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\4월_9.jpeg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\09-caution-unusable\megacoffee-0079-4월_9.jpeg","2026-04-30T16:11:31","264985","인물 홍보물이 크게 노출됨"
"megacoffee","classified","01-exterior-signage","megacoffee-0080-5_1.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\메가\5_1.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\megacoffee\01-exterior-signage\megacoffee-0080-5_1.jpg","2026-04-16T15:18:26","385596","외부 전면 간판"
