"brand","category","normalized_filename","normalized_path","source_copy_filename","original_source_path","notes"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_020.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_020.jpg","composecoffee-0064-3_39.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_39.jpg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_021.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_021.jpg","composecoffee-0075-4_11.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\4_11.jpg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_022.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_022.jpg","composecoffee-0086-4_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\4_7.jpg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_023.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_023.jpg","composecoffee-0101-5_20.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5_20.jpg","외부 주문창과 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_024.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_024.jpg","composecoffee-0104-5_23.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5_23.jpg","외부 주문창과 키오스크"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_025.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_025.jpg","composecoffee-0106-5_25.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5_25.jpg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_026.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_026.jpg","composecoffee-0111-5_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5_3.jpg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_027.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_027.jpg","composecoffee-0113-5_31.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5_31.jpg","외부 주문창과 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_028.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_028.jpg","composecoffee-0118-5_36.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5_36.jpg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_029.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_029.jpg","composecoffee-0132-5_49.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5_49.jpg","외부 주문창과 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_030.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_030.jpg","composecoffee-0133-5_5.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5_5.jpg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_031.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_031.jpg","composecoffee-0140-5_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5_7.jpg","외부 주문창과 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_032.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_032.jpg","composecoffee-0143-5월_1.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_1.jpeg","외부 주문창과 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_033.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_033.jpg","composecoffee-0145-5월_11.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_11.jpeg","외부 메뉴 입간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_034.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_034.jpg","composecoffee-0152-5월_18.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_18.jpeg","외부 주문창과 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_035.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_035.jpg","composecoffee-0156-5월_21.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_21.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_036.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_036.jpg","composecoffee-0157-5월_22.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_22.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_037.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_037.jpg","composecoffee-0158-5월_23.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_23.jpeg","외부 주문창"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_038.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_038.jpg","composecoffee-0161-5월_26.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_26.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_039.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_039.jpg","composecoffee-0166-5월_30.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_30.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_040.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_040.jpg","composecoffee-0168-5월_32.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_32.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_041.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_041.jpg","composecoffee-0178-5월_41.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_41.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_042.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_042.jpg","composecoffee-0179-5월_42.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_42.jpeg","야간 외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_043.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_043.jpg","composecoffee-0180-5월_43.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_43.jpeg","외부 주문창과 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_044.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_044.jpg","composecoffee-0181-5월_44.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_44.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_045.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_045.jpg","composecoffee-0182-5월_45.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_45.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_046.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_046.jpg","composecoffee-0187-5월_5.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_5.jpeg","외부 주문창과 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_047.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_047.jpg","composecoffee-0189-5월_51.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_51.jpeg","외부 주문창과 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_048.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_048.jpg","composecoffee-0193-5월_55.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_55.jpeg","외부 전면 간판과 쇼윈도"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_049.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_049.jpg","composecoffee-0195-5월_57.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_57.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_050.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_050.jpg","composecoffee-0201-5월_62.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_62.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_051.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_051.jpg","composecoffee-0208-5월_69.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_69.jpeg","외부 주문창과 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_052.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_052.jpg","composecoffee-0209-5월_7.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\5월_7.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_053.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_053.jpg","composecoffee-0218-6월_11.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\6월_11.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_054.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_054.jpg","composecoffee-0230-6월_22.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\6월_22.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_055.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_055.jpg","composecoffee-0233-6월_25.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\6월_25.jpeg","외부 입간판과 주문창"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_056.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_056.jpg","composecoffee-0239-6월_30.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\6월_30.jpeg","외부 주문창과 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_057.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_057.jpg","composecoffee-0241-6월_32.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\6월_32.jpeg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_058.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_058.jpg","composecoffee-0256-KakaoTalk_20260407_124648222_11.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\KakaoTalk_20260407_124648222_11.jpg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_059.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_059.jpg","composecoffee-0272-KakaoTalk_20260407_130035329.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\KakaoTalk_20260407_130035329.jpg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_060.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_060.jpg","composecoffee-0277-다운로드1.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\다운로드1.jpeg","외부 주문창과 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_061.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_061.jpg","composecoffee-0282-다운로드14.jpeg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\다운로드14.jpeg","외부 코너 매장 전경"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_062.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_062.jpg","composecoffee-0297-추가1.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\추가1.jpg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_063.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_063.jpg","composecoffee-0301-추가5.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\추가5.jpg","외부 전면 간판"
"composecoffee","01-exterior-signage","composecoffee_exterior_signage_064.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\01-exterior-signage\composecoffee_exterior_signage_064.jpg","composecoffee-0302-추가6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\추가6.jpg","야간 외부 전면 간판"
"composecoffee","02-interior-seating","composecoffee_interior_seating_001.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\02-interior-seating\composecoffee_interior_seating_001.jpg","composecoffee-0005-1_13.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_13.jpg","좌석 공간"
"composecoffee","02-interior-seating","composecoffee_interior_seating_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\02-interior-seating\composecoffee_interior_seating_002.jpg","composecoffee-0006-1_14.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_14.jpg","좌석과 브랜드 월사인"
"composecoffee","02-interior-seating","composecoffee_interior_seating_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\02-interior-seating\composecoffee_interior_seating_003.jpg","composecoffee-0007-1_15.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_15.jpg","좌석과 브랜드 월사인"
"composecoffee","02-interior-seating","composecoffee_interior_seating_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\02-interior-seating\composecoffee_interior_seating_004.jpg","composecoffee-0008-1_16.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_16.jpg","좌석과 브랜드 벽면"
"composecoffee","02-interior-seating","composecoffee_interior_seating_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\02-interior-seating\composecoffee_interior_seating_005.jpg","composecoffee-0010-1_18.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_18.jpg","좌석과 브랜드 문구"
"composecoffee","02-interior-seating","composecoffee_interior_seating_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\02-interior-seating\composecoffee_interior_seating_006.jpg","composecoffee-0012-1_2.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_2.jpg","넓은 좌석 공간"
"composecoffee","02-interior-seating","composecoffee_interior_seating_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\02-interior-seating\composecoffee_interior_seating_007.jpg","composecoffee-0017-1_5.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_5.jpg","브랜드 벽면 그래픽"
"composecoffee","02-interior-seating","composecoffee_interior_seating_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\02-interior-seating\composecoffee_interior_seating_008.jpg","composecoffee-0018-1_6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_6.jpg","넓은 좌석과 카운터 방향"
"composecoffee","02-interior-seating","composecoffee_interior_seating_009.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\02-interior-seating\composecoffee_interior_seating_009.jpg","composecoffee-0020-1_8.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_8.jpg","좌석 공간"
"composecoffee","02-interior-seating","composecoffee_interior_seating_010.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\90-classified-normalized\02-interior-seating\composecoffee_interior_seating_010.jpg","composecoffee-0021-1_9.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_9.jpg","좌석 디테일"
