"brand","category","ready_file","source_copy","original_source","status","notes"
"05_woozoo-coffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_001.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0011-2_10.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_10.jpg","classified","외부 전면 간판"
"05_woozoo-coffee","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\05_food_drink_menu\05_woozoo-coffee_05_food_drink_menu_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0012-2_11.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_11.jpg","classified","음료 제품컷"
"05_woozoo-coffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0013-2_12.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_12.jpg","classified","외부 전면 간판"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0014-2_13.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_13.jpg","classified","긴 좌석 동선"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0015-2_14.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_14.jpg","classified","좌석 공간"
"05_woozoo-coffee","04_kitchen_equipment","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\04_kitchen_equipment\05_woozoo-coffee_04_kitchen_equipment_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0016-2_15.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_15.jpg","classified","커피머신과 제조 장비"
"05_woozoo-coffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0017-2_16.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_16.jpg","classified","외부 전면 간판"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0018-2_17.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_17.jpg","classified","좌석과 진열대"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_009.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0019-2_18.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_18.jpg","classified","넓은 좌석 공간"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_010.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0020-2_19.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_19.jpg","classified","브랜드 로고 벽면"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_011.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0021-2_2.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_2.jpg","classified","좌석과 진열대"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_012.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0022-2_20.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_20.jpg","classified","넓은 좌석 공간"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_013.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0023-2_21.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_21.jpg","classified","좌석 공간"
"05_woozoo-coffee","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\05_food_drink_menu\05_woozoo-coffee_05_food_drink_menu_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0024-2_22.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_22.jpg","classified","음료 제품컷"
"05_woozoo-coffee","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\06_menu_promotion\05_woozoo-coffee_06_menu_promotion_001.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0025-2_23.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_23.jpg","classified","시즌 메뉴 포스터"
"05_woozoo-coffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0026-2_24.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_24.jpg","classified","외부 전면 간판"
"05_woozoo-coffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\03_counter_kiosk_order\05_woozoo-coffee_03_counter_kiosk_order_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0027-2_25.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_25.jpg","classified","카운터와 메뉴보드"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_014.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0028-2_26.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_26.jpg","classified","브랜드 로고 벽면"
"05_woozoo-coffee","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\06_menu_promotion\05_woozoo-coffee_06_menu_promotion_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0029-2_27.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_27.jpg","classified","굿즈 진열대"
"05_woozoo-coffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0030-2_28.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_28.jpg","classified","외부 전면 간판"
"05_woozoo-coffee","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\06_menu_promotion\05_woozoo-coffee_06_menu_promotion_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0031-2_29.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_29.jpg","classified","브랜드 포스터"
"05_woozoo-coffee","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\06_menu_promotion\05_woozoo-coffee_06_menu_promotion_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0032-2_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_3.jpg","classified","굿즈 진열대"
"05_woozoo-coffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\03_counter_kiosk_order\05_woozoo-coffee_03_counter_kiosk_order_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0033-2_30.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_30.jpg","classified","카운터와 메뉴보드"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_015.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0034-2_31.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_31.jpg","classified","넓은 좌석 공간"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_016.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0035-2_32.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_32.jpg","classified","좌석 공간"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_017.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0036-2_33.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_33.jpg","classified","좌석 공간"
"05_woozoo-coffee","04_kitchen_equipment","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\04_kitchen_equipment\05_woozoo-coffee_04_kitchen_equipment_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0037-2_4.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_4.jpg","classified","커피머신 장비 클로즈업"
"05_woozoo-coffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\03_counter_kiosk_order\05_woozoo-coffee_03_counter_kiosk_order_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0038-2_5.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_5.jpg","classified","카운터 메뉴보드"
"05_woozoo-coffee","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\06_menu_promotion\05_woozoo-coffee_06_menu_promotion_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0039-2_6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_6.jpg","classified","브랜드 로고와 진열대"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_018.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0040-2_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_7.jpg","classified","브랜드 월사인"
"05_woozoo-coffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\03_counter_kiosk_order\05_woozoo-coffee_03_counter_kiosk_order_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0041-2_9.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\2_9.jpg","classified","카운터와 장비"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_019.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0042-3_1.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_1.jpg","classified","좌석과 진열대"
"05_woozoo-coffee","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\06_menu_promotion\05_woozoo-coffee_06_menu_promotion_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0043-3_10.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_10.jpg","classified","외부 메뉴 입간판"
"05_woozoo-coffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\03_counter_kiosk_order\05_woozoo-coffee_03_counter_kiosk_order_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0044-3_11.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_11.jpg","classified","키오스크와 주문 동선"
"05_woozoo-coffee","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\06_menu_promotion\05_woozoo-coffee_06_menu_promotion_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0045-3_12.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_12.jpg","classified","굿즈 진열대"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_020.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0046-3_13.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_13.jpg","classified","좌석과 브랜드 월사인"
"05_woozoo-coffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\03_counter_kiosk_order\05_woozoo-coffee_03_counter_kiosk_order_009.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0047-3_14.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_14.jpg","classified","카운터와 메뉴보드"
"05_woozoo-coffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\03_counter_kiosk_order\05_woozoo-coffee_03_counter_kiosk_order_010.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0048-3_15.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_15.jpg","classified","카운터와 메뉴보드"
"05_woozoo-coffee","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\05_food_drink_menu\05_woozoo-coffee_05_food_drink_menu_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0049-3_16.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_16.jpg","classified","테이크아웃 컵 제품컷"
"05_woozoo-coffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0050-3_17.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_17.jpg","classified","외부 출입구와 홍보물"
"05_woozoo-coffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\03_counter_kiosk_order\05_woozoo-coffee_03_counter_kiosk_order_011.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0051-3_18.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_18.jpg","classified","카운터와 메뉴보드"
"05_woozoo-coffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\03_counter_kiosk_order\05_woozoo-coffee_03_counter_kiosk_order_012.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0052-3_19.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_19.jpg","classified","카운터 메뉴보드"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_021.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0053-3_2.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_2.jpg","classified","넓은 좌석 공간"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_022.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0054-3_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_3.jpg","classified","좌석 공간"
"05_woozoo-coffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0055-3_4.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_4.jpg","classified","외부 전면 간판"
"05_woozoo-coffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\03_counter_kiosk_order\05_woozoo-coffee_03_counter_kiosk_order_013.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0056-3_5.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_5.jpg","classified","카운터와 메뉴보드"
"05_woozoo-coffee","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\06_menu_promotion\05_woozoo-coffee_06_menu_promotion_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0057-3_6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_6.jpg","classified","외부 메뉴 입간판"
"05_woozoo-coffee","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\05_food_drink_menu\05_woozoo-coffee_05_food_drink_menu_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0058-3_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_7.jpg","classified","음료 제품컷"
"05_woozoo-coffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_woozoo-coffee\02_interior_seating\05_woozoo-coffee_02_interior_seating_023.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\woozoo-coffee\08-reference-uncategorized\woozoo-coffee-0059-3_8.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\우지커피\3_8.jpg","classified","좌석과 브랜드 월사인"
