"brand","status","category","copied_filename","source_path","working_path","original_last_write_time","original_size_bytes","notes"
"paris-baguette","classified","02-interior-seating","paris-baguette-0024-1_30.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_30.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\02-interior-seating\paris-baguette-0024-1_30.jpg","2026-04-17T11:09:18","169419","cafe seating and bakery display context"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0025-1_31.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_31.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0025-1_31.jpg","2026-04-17T11:09:41","342700","bakery product showcase"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0026-1_32.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_32.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0026-1_32.jpg","2026-04-17T11:09:53","355180","bakery aisle display"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0027-1_33.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_33.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0027-1_33.jpg","2026-04-17T11:10:06","310144","exterior sign closeup"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0028-1_34.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_34.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0028-1_34.jpg","2026-04-17T11:10:19","477400","cake showcase"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0029-1_35.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_35.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0029-1_35.jpg","2026-04-17T11:10:37","205520","exterior storefront sign"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0030-1_36.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_36.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0030-1_36.jpg","2026-04-17T11:10:49","650994","bakery showcase"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0031-1_37.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_37.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0031-1_37.jpg","2026-04-17T11:11:14","293509","exterior entrance and promotion stand"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0032-1_38.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_38.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0032-1_38.jpg","2026-04-17T11:11:50","470194","bakery product display"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0033-1_39.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_39.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0033-1_39.jpg","2026-04-17T11:12:00","439479","bakery display and store context"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0034-1_4.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_4.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0034-1_4.jpg","2026-04-17T11:00:30","411829","sandwich showcase"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0035-1_40.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_40.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0035-1_40.jpg","2026-04-17T11:12:09","534753","bakery product display"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0036-1_41.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_41.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0036-1_41.jpg","2026-04-17T11:12:22","339009","exterior storefront sign"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0037-1_42.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_42.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0037-1_42.jpg","2026-04-17T11:12:32","192080","exterior brand sign and entrance"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0038-1_43.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_43.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0038-1_43.jpg","2026-04-17T11:13:18","406525","bakery interior product display"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0039-1_44.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_44.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0039-1_44.jpg","2026-04-17T11:13:33","550132","bread product display"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0040-1_45.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_45.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0040-1_45.jpg","2026-04-17T11:13:51","726065","bakery product display"
"paris-baguette","classified","06-menu-promotion","paris-baguette-0041-1_46.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_46.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\06-menu-promotion\paris-baguette-0041-1_46.jpg","2026-04-17T11:14:03","277638","promotion poster material"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0042-1_47.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_47.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0042-1_47.jpg","2026-04-17T11:14:31","553499","bakery product display"
"paris-baguette","classified","02-interior-seating","paris-baguette-0043-1_48.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_48.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\02-interior-seating\paris-baguette-0043-1_48.jpg","2026-04-17T11:14:40","437254","cafe seating area"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0044-1_49.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_49.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0044-1_49.jpg","2026-04-17T11:14:54","492627","bakery showcase and interior"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0045-1_5.png","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_5.png","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0045-1_5.png","2026-04-17T11:00:47","948865","exterior entrance promotion"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0046-1_6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_6.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0046-1_6.jpg","2026-04-17T11:01:03","421823","bakery and cake showcase"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0047-1_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_7.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0047-1_7.jpg","2026-04-17T11:01:17","435088","exterior storefront promotion"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0048-1_8.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_8.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0048-1_8.jpg","2026-04-17T11:02:00","501344","bakery product display"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0049-1_9.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\1_9.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0049-1_9.jpg","2026-04-17T11:02:13","375914","exterior entrance and display"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0050-2_1.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_1.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0050-2_1.jpg","2026-04-17T15:58:21","181700","exterior sign closeup"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0051-2_10.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_10.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0051-2_10.jpg","2026-04-17T16:08:58","413463","sandwich showcase"
"paris-baguette","classified","02-interior-seating","paris-baguette-0052-2_11.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_11.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\02-interior-seating\paris-baguette-0052-2_11.jpg","2026-04-17T16:09:19","231373","cafe seating area"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0053-2_12.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_12.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0053-2_12.jpg","2026-04-17T16:09:27","661437","bakery display table"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0054-2_13.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_13.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0054-2_13.jpg","2026-04-17T16:10:37","357903","exterior storefront sign"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0055-2_14.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_14.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0055-2_14.jpg","2026-04-17T16:10:53","352974","bread shelf display"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0056-2_15.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_15.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0056-2_15.jpg","2026-04-17T16:36:41","352794","bakery display and store aisle"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0057-2_16.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_16.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0057-2_16.jpg","2026-04-17T16:37:22","362747","bakery display and store context"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0058-2_17.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_17.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0058-2_17.jpg","2026-04-17T16:37:33","423350","bakery product display"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0059-2_18.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_18.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0059-2_18.jpg","2026-04-17T16:37:51","365828","exterior entrance"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0060-2_2.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_2.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0060-2_2.jpg","2026-04-17T15:58:32","307292","bakery display table"
"paris-baguette","classified","02-interior-seating","paris-baguette-0061-2_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_3.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\02-interior-seating\paris-baguette-0061-2_3.jpg","2026-04-17T15:58:42","287313","cafe seating area"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0062-2_4.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_4.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0062-2_4.jpg","2026-04-17T16:00:09","262058","exterior storefront sign at night"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0063-2_5.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_5.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0063-2_5.jpg","2026-04-17T16:02:15","291475","bakery display and store context"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0064-2_6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_6.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0064-2_6.jpg","2026-04-17T16:02:35","357114","bakery display table"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0065-2_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_7.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0065-2_7.jpg","2026-04-17T16:04:19","481756","exterior storefront sign"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0066-2_8.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_8.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0066-2_8.jpg","2026-04-17T16:04:41","412751","bakery display corridor"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0067-2_9.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\2_9.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0067-2_9.jpg","2026-04-17T16:04:50","475024","cake showcase"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0068-3_1.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\3_1.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0068-3_1.jpg","2026-04-20T10:52:16","375832","sandwich showcase"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0069-3_10.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\3_10.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0069-3_10.jpg","2026-04-20T10:59:31","408653","bakery display and store context"
"paris-baguette","classified","02-interior-seating","paris-baguette-0070-3_11.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\3_11.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\02-interior-seating\paris-baguette-0070-3_11.jpg","2026-04-20T10:59:44","222898","cafe seating area"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0071-3_12.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\3_12.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0071-3_12.jpg","2026-04-20T11:00:04","317241","bakery showcase"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0072-3_13.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\3_13.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0072-3_13.jpg","2026-04-20T11:00:41","338924","bread shelf display"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0073-3_14.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\3_14.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0073-3_14.jpg","2026-04-20T11:00:58","252337","sandwich showcase"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0074-3_15.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\3_15.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0074-3_15.jpg","2026-04-20T11:01:06","444666","packaged bakery product display"
"paris-baguette","classified","06-menu-promotion","paris-baguette-0075-3_16.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\3_16.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\06-menu-promotion\paris-baguette-0075-3_16.jpg","2026-04-20T11:01:22","349507","promotion display stand"
"paris-baguette","classified","01-exterior-signage","paris-baguette-0076-3_17.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\3_17.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\01-exterior-signage\paris-baguette-0076-3_17.jpg","2026-04-23T09:08:53","322592","exterior storefront sign"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0077-3_18.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\3_18.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0077-3_18.jpg","2026-04-20T11:04:23","340041","gift and packaged product display"
"paris-baguette","classified","05-food-drink-menu","paris-baguette-0078-3_19.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\파리바게뜨\3_19.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\paris-baguette\05-food-drink-menu\paris-baguette-0078-3_19.jpg","2026-04-20T11:04:39","322967","bakery product display"
