"brand","category","ready_file","source_copy","original_source","status","notes"
"04_composecoffee","99_review_needed","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0011-1_19.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_19.jpg","classified","인물 홍보물이 크게 노출됨"
"04_composecoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\02_interior_seating\04_composecoffee_02_interior_seating_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0012-1_2.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_2.jpg","classified","넓은 좌석 공간"
"04_composecoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0013-1_20.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_20.jpg","classified","카운터와 메뉴보드"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0014-1_21.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_21.jpg","classified","출입구와 외부 동선"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0015-1_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_3.jpg","classified","외부 전면 간판"
"04_composecoffee","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_001.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0016-1_4.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_4.jpg","classified","키오스크 메뉴 화면"
"04_composecoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\02_interior_seating\04_composecoffee_02_interior_seating_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0017-1_5.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_5.jpg","classified","브랜드 벽면 그래픽"
"04_composecoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\02_interior_seating\04_composecoffee_02_interior_seating_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0018-1_6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_6.jpg","classified","넓은 좌석과 카운터 방향"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0019-1_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_7.jpg","classified","야간 외부 전면 간판"
"04_composecoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\02_interior_seating\04_composecoffee_02_interior_seating_009.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0020-1_8.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_8.jpg","classified","좌석 공간"
"04_composecoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\02_interior_seating\04_composecoffee_02_interior_seating_010.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0021-1_9.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\1_9.jpg","classified","좌석 디테일"
"04_composecoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0022-2_1.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\2_1.jpg","classified","주문 동선과 쇼케이스"
"04_composecoffee","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0023-2_10.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\2_10.jpg","classified","디지털 메뉴보드와 프로모션"
"04_composecoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0024-2_2.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\2_2.jpg","classified","카운터와 키오스크"
"04_composecoffee","99_review_needed","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0025-2_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\2_3.jpg","classified","인물 홍보물이 크게 노출됨"
"04_composecoffee","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0026-2_4.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\2_4.jpg","classified","음료 제품컷"
"04_composecoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0027-2_5.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\2_5.jpg","classified","카운터와 주문 동선"
"04_composecoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0028-2_6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\2_6.jpg","classified","키오스크 주문 동선"
"04_composecoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\02_interior_seating\04_composecoffee_02_interior_seating_011.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0029-2_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\2_7.jpg","classified","좌석 공간"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0030-2_8.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\2_8.jpg","classified","외부 전면 간판"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0031-2_9.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\2_9.jpg","classified","외부 전면 간판"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0032-3_1.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_1.jpg","classified","외부 주문창과 간판"
"04_composecoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\02_interior_seating\04_composecoffee_02_interior_seating_012.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0033-3_10.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_10.jpg","classified","넓은 좌석 공간"
"04_composecoffee","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0034-3_11.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_11.jpg","classified","음료 제품컷"
"04_composecoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\02_interior_seating\04_composecoffee_02_interior_seating_013.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0035-3_12.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_12.jpg","classified","넓은 좌석 공간"
"04_composecoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\02_interior_seating\04_composecoffee_02_interior_seating_014.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0036-3_13.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_13.jpg","classified","넓은 좌석 공간"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_009.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0037-3_14.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_14.jpg","classified","외부 간판과 매장 전면"
"04_composecoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0038-3_15.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_15.jpg","classified","카운터와 메뉴보드"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_010.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0039-3_16.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_16.jpg","classified","외부 주문창과 홍보물"
"04_composecoffee","99_review_needed","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0040-3_17.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_17.jpg","classified","인물 이미지가 크게 노출된 컵 제품컷"
"04_composecoffee","99_review_needed","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0041-3_18.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_18.jpg","classified","키오스크 화면에 인물 홍보물이 크게 노출됨"
"04_composecoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\02_interior_seating\04_composecoffee_02_interior_seating_015.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0042-3_19.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_19.jpg","classified","좌석과 브랜드 월사인"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_011.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0043-3_2.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_2.jpg","classified","외부 전면 간판"
"04_composecoffee","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0044-3_20.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_20.jpg","classified","음료 제품컷"
"04_composecoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\02_interior_seating\04_composecoffee_02_interior_seating_016.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0045-3_21.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_21.jpg","classified","넓은 좌석 공간"
"04_composecoffee","99_review_needed","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0046-3_22.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_22.jpg","classified","인물 홍보물이 크게 노출됨"
"04_composecoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0047-3_23.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_23.jpg","classified","카운터와 메뉴보드"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_012.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0048-3_24.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_24.jpg","classified","야간 외부 전면 간판"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_013.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0049-3_25.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_25.jpg","classified","외부 전면 간판"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_014.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0050-3_26.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_26.jpg","classified","외부 출입구와 내부 좌석"
"04_composecoffee","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\02_interior_seating\04_composecoffee_02_interior_seating_017.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0051-3_27.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_27.jpg","classified","좌석과 벽면 문구"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_015.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0052-3_28.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_28.jpg","classified","외부 전면 간판"
"04_composecoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_009.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0053-3_29.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_29.jpg","classified","카운터와 메뉴보드"
"04_composecoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_010.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0054-3_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_3.jpg","classified","카운터와 내부 동선"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_016.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0055-3_30.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_30.jpg","classified","외부 전면 간판"
"04_composecoffee","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0056-3_31.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_31.jpg","classified","음료 제품컷"
"04_composecoffee","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0057-3_32.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_32.jpg","classified","음료 제품컷"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_017.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0058-3_33.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_33.jpg","classified","외부 전면 간판"
"04_composecoffee","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0059-3_34.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_34.jpg","classified","디지털 메뉴보드"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_018.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0060-3_35.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_35.jpg","classified","외부 전면 간판"
"04_composecoffee","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\01_exterior_signage\04_composecoffee_01_exterior_signage_019.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0061-3_36.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_36.jpg","classified","외부 전면 간판"
"04_composecoffee","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_011.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\composecoffee\08-reference-uncategorized\composecoffee-0062-3_37.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\컴포즈커피\3_37.jpg","classified","카운터와 키오스크"
