"brand","category","ready_file","source_copy","original_source","status","notes"
"06_twosome-place","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\03_counter_kiosk_order\06_twosome-place_03_counter_kiosk_order_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0014-1_21.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_21.jpg","classified","카운터와 쇼케이스"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0015-1_22.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_22.jpg","classified","좌석과 내부 동선"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0016-1_23.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_23.jpg","classified","케이크 쇼케이스"
"06_twosome-place","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\01_exterior_signage\06_twosome-place_01_exterior_signage_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0017-1_24.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_24.jpg","classified","외부 전면 간판"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0018-1_25.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_25.jpg","classified","출입구와 내부 동선"
"06_twosome-place","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\03_counter_kiosk_order\06_twosome-place_03_counter_kiosk_order_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0019-1_26.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_26.jpg","classified","키오스크와 주문 동선"
"06_twosome-place","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\03_counter_kiosk_order\06_twosome-place_03_counter_kiosk_order_005.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0020-1_27.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_27.jpg","classified","카운터와 메뉴보드"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0021-1_28.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_28.jpg","classified","넓은 좌석 공간"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_009.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0022-1_29.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_29.jpg","classified","넓은 좌석 공간"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0023-1_3.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_3.jpg","classified","케이크 쇼케이스"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_010.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0024-1_30.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_30.jpg","classified","넓은 좌석 공간"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0025-1_31.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_31.jpg","classified","디저트 쇼케이스"
"06_twosome-place","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\06_menu_promotion\06_twosome-place_06_menu_promotion_002.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0026-1_32.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_32.jpg","classified","출입구 프로모션 안내물"
"06_twosome-place","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\03_counter_kiosk_order\06_twosome-place_03_counter_kiosk_order_006.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0027-1_33.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_33.jpg","classified","카운터와 메뉴보드"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0028-1_34.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_34.jpg","classified","케이크 제품컷"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_011.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0029-1_35.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_35.jpg","classified","넓은 좌석 공간"
"06_twosome-place","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\03_counter_kiosk_order\06_twosome-place_03_counter_kiosk_order_007.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0030-1_36.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_36.jpg","classified","카운터와 디지털 메뉴보드"
"06_twosome-place","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\03_counter_kiosk_order\06_twosome-place_03_counter_kiosk_order_008.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0031-1_37.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_37.jpg","classified","카운터와 메뉴보드"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_012.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0032-1_38.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_38.jpg","classified","좌석과 브랜드 월사인"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_009.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0033-1_39.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_39.jpg","classified","커피 제품컷"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_013.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0034-1_4.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_4.jpg","classified","좌석과 벽면 그래픽"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_014.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0035-1_40.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_40.jpg","classified","좌석 공간"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_010.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0036-1_41.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_41.jpg","classified","케이크 제품컷"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_015.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0037-1_42.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_42.jpg","classified","내부 공간과 좌석"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_016.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0038-1_43.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_43.jpg","classified","창가 좌석"
"06_twosome-place","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\03_counter_kiosk_order\06_twosome-place_03_counter_kiosk_order_009.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0039-1_44.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_44.jpg","classified","카운터와 간판"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_017.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0040-1_45.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_45.jpg","classified","좌석과 메뉴보드"
"06_twosome-place","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\03_counter_kiosk_order\06_twosome-place_03_counter_kiosk_order_010.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0041-1_46.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_46.jpg","classified","카운터와 디저트 쇼케이스"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_018.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0042-1_47.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_47.jpg","classified","내부 계단과 좌석 동선"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_019.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0043-1_48.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_48.jpg","classified","좌석과 진열대"
"06_twosome-place","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\03_counter_kiosk_order\06_twosome-place_03_counter_kiosk_order_011.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0044-1_49.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_49.jpg","classified","키오스크 주문 동선"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_011.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0045-1_5.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_5.jpg","classified","케이크 제품컷"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_020.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0046-1_50.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_50.jpg","classified","좌석 공간"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_012.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0047-1_51.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_51.jpg","classified","커피와 디저트 제품컷"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_021.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0048-1_52.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_52.jpg","classified","좌석과 카운터 방향"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_013.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0049-1_53.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_53.jpg","classified","케이크 쇼케이스"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_014.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0050-1_54.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_54.jpg","classified","케이크 쇼케이스"
"06_twosome-place","06_menu_promotion","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\06_menu_promotion\06_twosome-place_06_menu_promotion_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0051-1_55.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_55.jpg","classified","벽면 디지털 프로모션"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_015.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0052-1_56.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_56.jpg","classified","디저트 쇼케이스"
"06_twosome-place","03_counter_kiosk_order","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\03_counter_kiosk_order\06_twosome-place_03_counter_kiosk_order_012.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0053-1_57.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_57.jpg","classified","키오스크 주문 동선"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_022.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0054-1_6.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_6.jpg","classified","좌석과 쇼케이스 방향"
"06_twosome-place","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\01_exterior_signage\06_twosome-place_01_exterior_signage_003.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0055-1_7.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_7.jpg","classified","외부 전면 간판"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_016.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0056-1_8.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_8.jpg","classified","케이크 제품컷"
"06_twosome-place","01_exterior_signage","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\01_exterior_signage\06_twosome-place_01_exterior_signage_004.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0057-1_9.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\1_9.jpg","classified","외부 전면 간판"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_017.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0058-4__.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\4_!.jpg","classified","케이크 쇼케이스"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_018.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0059-4_10.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\4_10.jpg","classified","케이크 제품컷"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_023.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0060-4_11.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\4_11.jpg","classified","단체석 테이블"
"06_twosome-place","05_food_drink_menu","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\05_food_drink_menu\06_twosome-place_05_food_drink_menu_019.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0061-4_12.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\4_12.jpg","classified","커피와 디저트 제품컷"
"06_twosome-place","02_interior_seating","C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\06_twosome-place\02_interior_seating\06_twosome-place_02_interior_seating_024.jpg","C:\Users\home\Documents\detailpages\franchise-photo-library\twosome-place\08-reference-uncategorized\twosome-place-0062-4_13.jpg","D:\26년 C드라이브 복사본\26년 개인블로그\내가 찍었던 사진들\투썸플레이스\4_13.jpg","classified","넓은 좌석 공간"
